name,status,feat_type,reo,x,y
Saltwater Creek,Official Assigned,Stream,0,176.862488,-39.508677
Saltwater Creek,Unofficial Recorded,Locality,0,172.708306,-43.265
Saltwater Creek,Unofficial Recorded,Stream,0,170.322,-43.0985
Saltwater Creek,Unofficial Recorded,Stream,0,171.175278,-42.524472
Saltwater Creek,Unofficial Recorded,Stream,0,171.228222,-44.410389
Saltwater Creek,Unofficial Recorded,Stream,0,172.659806,-43.259889
Saltwater Creek,Unofficial Recorded,Stream,0,172.705444,-41.414306
Saltwater Ecological Area,Official Validated,ecological area,0,170.418889,-43.081667
Saltwater Lagoon,Unofficial Recorded,Lake,0,170.356639,-43.099139
Saltwater Lagoon Scenic Reserve,Official Validated,scenic reserve,0,170.366667,-43.095
Saltwater Stream,Unofficial Recorded,Stream,0,173.232472,-41.669194
Salty Beach,Official Assigned,Beach,0,168.173477,-47.059592
Salty Spring,Unofficial Recorded,Spring,0,173.344306,-35.309611
Sam Creek,Official Approved,Stream,0,172.787222,-40.997361
Sam Creek,Unofficial Recorded,Stream,0,169.684778,-43.550444
Sam Creek,Unofficial Recorded,Stream,0,170.540694,-43.172
Sam Creek,Unofficial Recorded,Stream,0,170.785833,-43.031667
Sam Creek,Unofficial Recorded,Stream,0,171.597083,-42.602361
Sam Knob,Unofficial Recorded,Hill,0,171.156694,-42.930111
Sam Peak,Unofficial Recorded,Hill,0,170.073528,-43.522861
Samoa Mound,Official Assigned,Hill,0,172.761941,-42.392616
Sams Basin,Official Assigned,Area,0,169.3171,-44.321194
Sams Creek,Official Approved,Stream,0,172.760532,-41.054385
Sams Creek,Unofficial Recorded,Stream,0,173.769222,-41.595444
Sams Creek Middle Branch,Official Approved,Stream,0,172.748056,-41.037278
Sams Hill,Unofficial Recorded,Hill,0,169.577528,-45.80175
Samson,Unofficial Recorded,Hill,0,169.288361,-46.590972
Samson Hill Scenic Reserve,Official Validated,scenic reserve,0,169.29,-46.589722
Samuel Spur,Unofficial Recorded,Ridge,0,171.15825,-42.890472
San Hill,Unofficial Recorded,Hill,0,176.501972,-39.987167
San Jago,Unofficial Recorded,Hill,0,172.712361,-42.452333
San Miguel,Unofficial Recorded,Hill,0,172.724694,-42.475111
Sanatorium Hill,Unofficial Recorded,Hill,0,175.534083,-37.864806
Sanatorium Ridge,Official Assigned,Ridge,0,171.548443,-41.896884
Sanctuary Basin,Official Assigned,Basin,0,172.547811,-41.526029
Sand Hill Point,Unofficial Recorded,Point,0,167.317972,-46.254667
Sand Hill Point Historic Reserve,Official Validated,historic reserve,0,167.318333,-46.2525
Sand Pool,Official Assigned,Pool,0,175.837967,-39.049439
Sand Pool,Unofficial Recorded,Lake,0,175.838722,-39.049028
Sandel Creek,Unofficial Recorded,Stream,0,172.022778,-41.488333
Sandel Road Recreation Reserve,Official Validated,recreation reserve,0,175.772778,-38.415278
Sanders Falls,Unofficial Recorded,Waterfall,0,170.959278,-44.701417
Sandfly Bay,Unofficial Recorded,Bay,0,170.643583,-45.899944
Sandfly Bay,Unofficial Recorded,Bay,0,173.056972,-40.926611
Sandfly Beach,Unofficial Recorded,Beach,0,170.023806,-43.319639
Sandfly Creek,Official Assigned,Stream,0,171.308532,-42.622528
Sandfly Creek,Unofficial Recorded,Stream,0,168.443306,-45.463972
Sandfly Point,Unofficial Recorded,Point,0,166.632306,-46.096306
Sandfly Point,Unofficial Recorded,Point,0,167.861417,-44.951583
Sandfly Point,Unofficial Recorded,Point,0,167.892,-44.68425
Sandfly Stream,Official Assigned,Stream,0,172.9633,-41.835154
Sandhill Beach,Official Assigned,Beach,0,168.153755,-46.912458
Sandhill Creek,Unofficial Recorded,Stream,0,168.731028,-44.824
Sandhill Cut,Official Assigned,Valley,0,168.724972,-44.820578
Sandhills Creek,Official Approved,Stream,0,172.393806,-40.670861
Sandies Creek,Unofficial Recorded,Stream,0,168.787722,-44.128222
Sandrey Stream,Official Assigned,Stream,0,171.207848,-43.661073
Sandringham,Unofficial Recorded,Suburb,0,174.730611,-36.894472
Sandrock Bluff,Unofficial Recorded,Cliff,0,168.253806,-44.125528
Sandspit,Unofficial Recorded,Locality,0,174.721639,-36.394556
Sandspit Passage,Unofficial Recorded,Channel,0,175.172611,-36.899694
Sandstone,Unofficial Recorded,Locality,0,168.603306,-45.887889
Sandstone Creek,Unofficial Recorded,Stream,0,167.812306,-45.878778
Sandstone Creek,Unofficial Recorded,Stream,0,170.457667,-44.825444
Sandstone Creek,Unofficial Recorded,Stream,0,170.795139,-42.960944
Sandstone Creek,Unofficial Recorded,Stream,0,170.9495,-42.772611
Sandstone Creek,Unofficial Recorded,Stream,0,172.307444,-41.947833
Sandstone Creek,Unofficial Recorded,Stream,0,172.336639,-41.702028
Sandstone Creek,Unofficial Recorded,Stream,0,172.483472,-41.618472
Sandstone Cutting,Unofficial Recorded,Stream,0,173.764917,-41.81025
Sandstone Stream,Unofficial Recorded,Stream,0,168.735361,-45.941778
Sandstone Stream,Unofficial Recorded,Stream,0,171.762722,-41.722778
Sandy Bay,Unofficial Recorded,Bay,0,169.781694,-46.455778
Sandy Bay,Unofficial Recorded,Bay,0,172.693639,-34.427722
Sandy Bay,Unofficial Recorded,Bay,0,173.018389,-41.003972
Sandy Bay,Unofficial Recorded,Bay,0,173.772472,-40.876694
Sandy Bay,Unofficial Recorded,Bay,0,174.092389,-41.185
Sandy Bay,Unofficial Recorded,Bay,0,174.354028,-35.355806
Sandy Bay,Unofficial Recorded,Bay,0,174.477583,-35.534917
Sandy Bay,Unofficial Recorded,Bay,0,174.914139,-36.744972
Sandy Bay,Unofficial Recorded,Bay,0,174.95225,-36.724667
Sandy Bay,Unofficial Recorded,Bay,0,175.024278,-36.774639
Sandy Bay,Unofficial Recorded,Bay,0,175.120694,-36.850806
Sandy Bay,Unofficial Recorded,Bay,0,175.460083,-36.524778
Sandy Bay,Unofficial Recorded,Bay,0,175.498944,-36.339
Sandy Bay,Unofficial Recorded,Bay,0,175.792417,-36.742528
Sandy Bay,Unofficial Recorded,Bay,0,177.115111,-38.799833
Sandy Bay,Unofficial Recorded,Bay,0,177.186417,-38.702861
Sandy Bay Island,Unofficial Recorded,Island,0,174.950611,-36.727444
Sandy Bay Recreation Reserve,Official Validated,recreation reserve,0,175.441111,-36.519444
Sandy Beach,Unofficial Recorded,Beach,0,169.629694,-43.574361
Sandy Bluff,Unofficial Recorded,Cliff,0,168.343361,-44.580222
Sandy Creek,Official Assigned,Stream,0,173.559739,-42.34186
Sandy Creek,Unofficial Recorded,Stream,0,169.077083,-45.683028
Sandy Creek,Unofficial Recorded,Stream,0,171.46125,-42.661444
Sandy Creek,Unofficial Recorded,Stream,0,171.897028,-41.638611
Sandy Creek,Unofficial Recorded,Stream,0,172.222556,-42.024028
Sandy Creek,Unofficial Recorded,Stream,0,172.920889,-41.646917
Sandy Creek,Unofficial Recorded,Stream,0,176.894944,-39.206
Sandy Hill,Unofficial Recorded,Hill,0,169.017306,-45.689222
Sandy Knolls,Unofficial Recorded,Locality,0,172.315083,-43.560722
Sandy Peak,Official Assigned,Hill,0,172.454438,-41.234599
Sandy Point,Official Assigned,Point,0,173.053435,-40.980942
Sandy Point,Unofficial Recorded,Point,0,166.773056,-46.048833
Sandy Point,Unofficial Recorded,Point,0,168.30475,-46.494528
Sandy Point,Unofficial Recorded,Point,0,169.337111,-44.757333
Sandy Point,Unofficial Replaced,Point,0,174.891396,-36.871703
Sandy Ridge,Unofficial Recorded,Ridge,0,176.426111,-39.41525
Sandy Saddle,Official Assigned,Pass,0,173.575953,-42.329606
Sandy Spur,Unofficial Recorded,Ridge,0,169.086056,-45.637444
Sandy Stream,Unofficial Recorded,Stream,0,172.723278,-42.235278
Sandymount,Unofficial Recorded,Hill,0,170.672361,-45.891278
Sandymount,Unofficial Recorded,Locality,0,170.634583,-45.873889
Sandymount Recreation Reserve,Official Validated,recreation reserve,0,170.412222,-45.900556
Sandys Basin,Official Assigned,Basin,0,170.825595,-43.56344
Sandys Creek,Unofficial Recorded,Stream,0,168.591278,-45.119056
Sandys Creek,Unofficial Recorded,Stream,0,170.239306,-45.775917
Sandys Knob,Official Assigned,Hill,0,171.213577,-43.648539
Sanson,Unofficial Recorded,Locality,0,175.414444,-40.220417
Santoft,Unofficial Recorded,Locality,0,175.232167,-40.14425
Sapling Creek,Unofficial Recorded,Stream,0,169.81675,-43.814972
Sapphire Glacier,Unofficial Recorded,Glacier,0,170.855222,-43.260028
Sara Hill,Unofficial Recorded,Hill,0,168.062472,-44.371778
Sara Hills,Unofficial Recorded,Range,0,168.053167,-44.365417
Sarah Cove,Official Assigned,Bay,0,168.142179,-46.889287
Sarah Gully,Official Assigned,Valley,0,174.540133,-36.941384
Sarahs Gully,Unofficial Replaced,Valley,0,174.540133,-36.941384
Sardine Terrace,Unofficial Recorded,Flat,0,169.164639,-43.751028
Sargent Point,Official Assigned,Point,0,174.49999,-37.040983
Sarpedon,Unofficial Recorded,Hill,0,168.242028,-44.585389
Satan Saddle,Official Assigned,Pass,0,170.730122,-43.303142
Satellite Creek,Official Assigned,Stream,0,172.449122,-41.352201
Saturn Creek,Official Assigned,Stream,0,172.428824,-41.286068
Saunders Canyon,Official Adopted,Canyon,0,170.983333,-45.966667
Saunders Channel,Official Adopted,Seachannel,0,171.6,-46.033333
Saunders Gully,Official Assigned,Valley,0,174.514371,-36.932136
Saunders Ridges,Unofficial Recorded,Ridge,0,170.583333,-46
Saunter Stream,Unofficial Recorded,Stream,0,168.805,-44.032083
Sauvage Point,Unofficial Recorded,Point,0,173.772111,-40.941167
Savage Burn,Official Assigned,Stream,0,168.586601,-44.722956
Savage Memorial,Unofficial Recorded,Site,0,174.826,-36.846028
Savage Peak,Official Assigned,Hill,0,168.576545,-44.689302
Savannah Range,Unofficial Recorded,Range,0,171.791056,-42.915167
Savill Bay,Unofficial Recorded,Bay,0,173.774306,-41.022167
Saw Spur,Official Assigned,Ridge,0,172.972499,-42.009047
Sawcut Gorge,Unofficial Recorded,Valley,0,173.984889,-41.886389
Sawdon Stream,Unofficial Recorded,Stream,0,170.609306,-44.046417
Sawdust Bay,Official Assigned,Bay,0,168.024483,-46.899624
Sawmill Creek,Official Assigned,Stream,0,169.253328,-44.212288
Sawmill Flat,Official Assigned,Flat,0,169.246747,-44.20144
Sawmill Flat,Unofficial Recorded,Flat,0,168.343333,-45.536556
Sawmill Stream,Unofficial Recorded,Stream,0,171.623528,-43.004694
Sawmill Stream,Unofficial Recorded,Stream,0,175.523306,-36.789722
Sawmill Stream,Unofficial Recorded,Stream,0,175.757472,-37.296778
Sawmill Wildlife Management Area,Official Validated,Government purpose reserve,0,170.412222,-45.900556
Sawney Stream,Unofficial Recorded,Stream,0,173.088028,-42.177639
Sawpit Creek,Official Assigned,Stream,0,173.423939,-42.647204
Sawpit Creek,Unofficial Recorded,Stream,0,171.090861,-42.860333
Sawpit Creek,Unofficial Recorded,Stream,0,171.777139,-42.093139
Sawpit Gully,Unofficial Recorded,Valley,0,168.830833,-44.921611
Sawpit Gully,Unofficial Recorded,Valley,0,172.672556,-42.528389
Sawpit Point,Official Assigned,Point,0,173.020161,-40.861471
Sawtooth,Official Assigned,Rock,0,174.062995,-39.286708
Sawtooth,Official Assigned,Stream,0,170.834807,-43.625074
Sawtooth Creek,Unofficial Recorded,Stream,0,169.73175,-44.796833
Sawtooth Range,Unofficial Recorded,Range,0,173.91725,-41.970278
Sawtooth Ridge,Official Assigned,Ridge,0,176.123123,-39.874521
Sawtooth Ridge,Unofficial Recorded,Ridge,0,170.896556,-43.111583
Sawyer Burn,Unofficial Recorded,Stream,0,169.267889,-44.418472
Sawyer Creek,Unofficial Recorded,Stream,0,171.819972,-42.212222
Sawyer Creek,Unofficial Recorded,Stream,0,171.964056,-41.523361
Sawyer Ridge,Official Assigned,Ridge,0,173.648604,-42.303275
Sawyer Stream,Unofficial Recorded,Stream,0,170.092361,-43.756972
Sawyers Bay,Unofficial Recorded,Suburb,0,170.603639,-45.820861
Sawyers Beach,Official Assigned,Beach,0,168.08248,-46.831755
Sawyers Creek,Unofficial Recorded,Stream,0,168.672194,-44.832028
Sawyers Creek,Unofficial Recorded,Stream,0,168.763389,-44.848944
Sawyers Creek,Unofficial Recorded,Stream,0,169.799528,-44.261611
Sawyers Creek,Unofficial Recorded,Stream,0,171.102722,-42.641472
Sawyers Creek,Unofficial Recorded,Stream,0,171.218444,-42.498444
Sawyers Creek,Unofficial Recorded,Stream,0,173.393111,-42.363083
Sawyers Point,Official Assigned,Point,0,174.54841,-37.02587
Saxifrage Spur,Unofficial Recorded,Ridge,0,168.685056,-44.157278
Saxon Falls,Unofficial Recorded,Waterfall,0,172.370556,-41.396917
Saxon Ridge,Official Assigned,Ridge,0,172.221505,-40.849924
Saxon River,Official Approved,Stream,0,172.263611,-40.84125
Saxton,Unofficial Recorded,Hill,0,173.149611,-41.974389
Saxton Creek,Unofficial Recorded,Stream,0,171.509861,-42.195611
Saxton Creek,Unofficial Recorded,Stream,0,173.206167,-41.330278
Saxton Ecological Area,Official Validated,ecological area,0,171.527778,-42.1875
Saxton Hill,Official Assigned,Hill,0,173.225388,-41.360527
Saxton Island,Unofficial Recorded,Island,0,173.18025,-41.307111
Saxton Pass,Unofficial Recorded,Pass,0,173.220111,-42.069444
Saxton River,Unofficial Recorded,Stream,0,173.152889,-42.052611
Saxton Saddle,Unofficial Recorded,Pass,0,173.202583,-41.9465
Sayer Creek,Unofficial Recorded,Stream,0,175.4005,-40.948194
Scabbard Glacier,Official Assigned,Glacier,0,170.654291,-43.393689
Scaife Creek,Unofficial Recorded,Stream,0,172.902472,-41.419639
Scaldfeld Creek,Unofficial Recorded,Stream,0,168.496306,-45.920083
Scamander Stream,Unofficial Recorded,Stream,0,171.577194,-43.305917
Scamper Creek,Unofficial Recorded,Stream,0,168.883278,-44.047917
Scamper Creek,Unofficial Recorded,Stream,0,170.950139,-43.020944
Scamper Torrent,Unofficial Recorded,Stream,0,170.730694,-43.156361
Scandinavian Creek,Unofficial Recorded,Stream,0,170.800917,-42.925806
Scandinavian Hill,Unofficial Recorded,Hill,0,171.092833,-42.663361
Scandinavian Water Race,Unofficial Recorded,Stream,0,169.871389,-44.793639
Scandlyn Creek,Unofficial Recorded,Stream,0,175.957583,-39.921306
Scandret Creek,Unofficial Recorded,Stream,0,170.968361,-43.201
Scandretts Bay,Unofficial Recorded,Bay,0,174.77225,-36.44025
Scanlan Gully,Unofficial Recorded,Valley,0,168.79675,-44.876194
Scanlen Stream,Unofficial Recorded,Stream,0,175.176667,-37.114
Scarborough,Unofficial Recorded,Locality,0,171.256861,-44.427972
Scarborough,Unofficial Recorded,Suburb,0,172.774528,-43.573306
Scarcliffe,Unofficial Recorded,Hill,0,171.331333,-43.166694
Scarecrow Spur,Unofficial Recorded,Ridge,0,173.496333,-42.087972
Scarface Mountain,Official Assigned,Hill,0,171.792455,-42.827803
Scargill,Unofficial Recorded,Locality,0,172.946056,-42.933528
Scargill Creek,Unofficial Recorded,Stream,0,172.911556,-42.903889
Scarlett Creek,Unofficial Recorded,Stream,0,172.202306,-41.259
Scarlett Range,Official Assigned,Range,0,172.271329,-41.34329
Scaw Fell,Unofficial Recorded,Hill,0,172.413667,-42.669472
Scenery Nook,Unofficial Recorded,Bay,0,172.916722,-43.900472
Sceptre Peak,Official Assigned,Hill,0,170.671649,-43.35076
Scheelite Creek,Unofficial Recorded,Stream,0,173.463611,-41.524333
Scheigis Rock,Unofficial Recorded,Island,0,173.295278,-34.889639
Schnackenberg Bay,Official Assigned,Bay,0,174.785392,-37.958054
Schnapper Point,Unofficial Recorded,Point,0,173.946861,-41.201944
Schnapper Point,Unofficial Recorded,Point,0,174.314917,-36.313222
Schnapper Point,Unofficial Recorded,Point,0,174.999139,-36.877556
Schnapper Rock,Official Assigned,Suburb,0,174.68838,-36.757494
Scholes Creek,Official Assigned,Stream,0,174.969734,-41.296992
Scholl Creek,Unofficial Replaced,Stream,0,174.969734,-41.296992
Schonfelder Creek,Unofficial Recorded,Stream,0,170.78125,-42.993889
School Creek,Unofficial Recorded,Stream,0,169.344889,-44.938056
School Creek,Unofficial Recorded,Stream,0,172.856556,-42.77875
School Creek,Unofficial Replaced,Stream,0,172.187358,-41.755766
School House Bay,Unofficial Recorded,Bay,0,174.831917,-36.427056
School House Bay Scenic Reserve,Official Validated,scenic reserve,0,174.094167,-41.187778
School Of Mines Historic Reserve,Official Validated,historic reserve,0,175.5025,-36.754444
Schoolhouse Bay Recreation Reserve.,Official Validated,recreation reserve,0,174.8325,-36.429722
Schoolhouse Creek,Unofficial Recorded,Stream,0,169.296222,-44.849972
Schoolhouse Flat,Unofficial Recorded,Flat,0,168.954556,-45.216778
Schoolhouse Point,Official Assigned,Point,0,168.171574,-46.929382
Schoolmasters Pool,Official Assigned,Stream,0,176.078068,-38.78714
Schooner Basin,Unofficial Recorded,Basin,0,166.875833,-45.425833
Schooner Bay,Unofficial Recorded,Bay,0,175.449083,-36.309306
Schooner Point,Unofficial Recorded,Point,0,166.871417,-45.420194
Schooner Range,Unofficial Recorded,Range,0,173.507667,-41.890278
Schrund Peak,Official Assigned,Hill,0,170.71007,-43.344656
Scimitar Peak,Official Assigned,Hill,0,170.824543,-43.341166
Scissors,Unofficial Recorded,Hill,0,169.985194,-43.759556
Sclanders Creek,Unofficial Recorded,Stream,0,173.350889,-41.319278
Scobie Clearing,Unofficial Recorded,Place,0,172.154056,-41.359056
Scollay Rocks,Official Assigned,Reef,0,168.131561,-46.899339
Scone Creek,Unofficial Recorded,Stream,0,170.558972,-43.40225
Scone Glacier,Unofficial Recorded,Glacier,0,170.542889,-43.411056
Scorching Bay,Unofficial Recorded,Bay,0,174.833972,-41.298583
Scoria Flat,Unofficial Recorded,Flat,0,174.058333,-35.243639
Scorpion Creek,Unofficial Recorded,Stream,0,172.224333,-41.188056
Scotchman Creek,Unofficial Recorded,Stream,0,171.440306,-42.356444
Scotchman Creek,Unofficial Recorded,Stream,0,171.923917,-42.157667
Scotchmans Beach,Unofficial Recorded,Beach,0,169.761389,-43.463806
Scotchmans Bluff,Unofficial Recorded,Cliff,0,169.756194,-43.468667
Scotchmans Creek,Unofficial Recorded,Stream,0,168.929889,-45.289028
Scotchmans Creek,Unofficial Recorded,Stream,0,169.761361,-43.468944
Scotia Stream,Unofficial Recorded,Stream,0,175.76425,-37.383556
Scots Stream,Unofficial Recorded,Stream,0,175.721417,-37.056528
Scotsburn Stream,Official Assigned,Stream,0,171.238024,-43.933089
Scotsman Valley,Unofficial Recorded,Locality,0,175.488083,-37.776722
Scott Basin,Unofficial Recorded,Basin,0,168.265444,-44.766389
Scott Burn,Official Assigned,Stream,0,167.886694,-46.865118
Scott Creek,Official Approved,Stream,0,172.5875,-40.731028
Scott Creek,Official Approved,Stream,0,172.845939,-40.971634
Scott Creek,Unofficial Recorded,Stream,0,168.290694,-44.762722
Scott Creek,Unofficial Recorded,Stream,0,169.977167,-43.649611
Scott Creek,Unofficial Recorded,Stream,0,170.852278,-42.93375
Scott Creek,Unofficial Recorded,Stream,0,173.444167,-41.326694
Scott Glacier,Unofficial Recorded,Glacier,0,169.994806,-43.669917
Scott Peak,Unofficial Recorded,Hill,0,170.002889,-43.672694
Scott Point,Unofficial Recorded,Point,0,174.22,-41.14175
Scott Point,Unofficial Recorded,Point,0,174.670333,-36.80475
Scott Point (Tiriparepa Point),Unofficial Recorded,Point,1,172.705639,-34.523806
Scott Pond,Official Assigned,Lake,0,170.463582,-44.015089
Scott Shoal,Official Assigned,Shoal,0,177.90535,-39.283667
Scott Stream,Official Assigned,Stream,0,173.083431,-41.841045
Scott's Selection,Unofficial Recorded,Place,0,177.805556,-38.084056
Scotties Beach,Official Assigned,Flat,0,170.445725,-43.355016
Scotties Creek,Unofficial Recorded,Stream,0,172.078333,-41.791472
Scotties Spur,Unofficial Replaced,Ridge,0,173.609988,-42.324226
Scotts Beach,Official Assigned,Beach,0,172.103506,-41.089716
Scotts Creek,Official Assigned,Stream,0,169.844375,-43.551866
Scotts Creek,Unofficial Recorded,Stream,0,169.489833,-45.017222
Scotts Ferry,Official Assigned,Locality,0,175.237307,-40.280569
Scotts Gap,Unofficial Recorded,Locality,0,167.915417,-46.056
Scotts Hill,Unofficial Recorded,Hill,0,170.695111,-45.86375
Scotts Knob,Unofficial Recorded,Hill,0,173.053417,-41.84275
Scotts Monument,Unofficial Recorded,Site,0,175.782667,-36.438528
Scotts Slip,Official Assigned,Rock,0,170.089537,-43.910043
Scotty Creek,Unofficial Recorded,Stream,0,172.151056,-42.03475
Scotty Creek,Unofficial Recorded,Stream,0,172.351611,-41.676222
Scottys Creek,Unofficial Recorded,Stream,0,171.439,-42.805111
Scottys Saddle,Unofficial Recorded,Pass,0,171.404944,-42.80625
Scour Basin,Official Assigned,Hill,0,170.818041,-43.656548
