id,name,status,feat_type,latitude,longitude,reo,maybe,other
50791,Sharpe Stream,Unofficial Replaced,Stream,-36.928222,174.634158,0,0,2
49375,Sharpend Glacier,Unofficial Recorded,Glacier,-78.866667,160.933333,0,0,2
39778,Sharpes Cascade,Unofficial Recorded,Stream,-43.161667,170.990389,0,0,2
39779,Sharplin Falls,Unofficial Recorded,Waterfall,-43.624778,171.403611,0,0,2
9435,Sharplin Falls Scenic Reserve,Official Validated,scenic reserve,-43.621944,171.422778,0,0,4
39781,Sharpridge,Unofficial Recorded,Ridge,-45.956806,167.811806,0,0,1
39780,Sharpridge,Unofficial Recorded,Hill,-45.945417,167.810278,0,0,1
39782,Sharpridge Creek,Unofficial Recorded,Stream,-45.862056,167.844806,0,0,2
39783,Shasta Creek,Unofficial Recorded,Stream,-43.858111,169.405222,0,0,2
39784,Shattered Peak,Unofficial Recorded,Hill,-43.892222,169.455389,0,0,2
39785,Shaw Creek,Unofficial Recorded,Stream,-44.756250,170.256694,0,0,2
5362,Shaw Creek,Official Assigned,Stream,-43.226613,172.596758,0,0,2
39786,Shaw Reach,Unofficial Recorded,Lake,-38.975056,175.808111,0,0,2
5363,Shaw Reach,Official Assigned,Pool,-38.974095,175.805670,0,0,2
39788,Shaw Stream,Unofficial Recorded,Stream,-46.452806,169.492056,0,0,2
39787,Shaw Stream,Unofficial Recorded,Stream,-42.171556,172.036417,0,0,2
10634,Shaw Trough,Official Assigned,Chasm,-77.533333,160.900000,0,0,2
39789,Shaws Island,Unofficial Recorded,Island,-46.297639,169.782528,0,0,2
5364,She Stream,Official Assigned,Stream,-41.885722,171.789099,0,0,2
13339,Shear Cliff,Official Validated,Cliff,-72.316667,170.166667,0,0,2
39790,Shearer Creek,Unofficial Recorded,Stream,-42.967222,170.758944,0,0,2
39791,Shearer Rock,Unofficial Recorded,Island,-36.605000,174.918694,0,0,2
14791,Shearer Rock,Unofficial Recorded,Reef,-36.596667,174.918333,0,0,2
39792,Shearer Swamp,Unofficial Recorded,Wetland,-42.923528,170.745833,0,0,2
39793,Shearers Flat,Unofficial Recorded,Flat,-43.192556,170.654361,0,0,2
9436,Shearers Swamp Wildlife Management Reserve,Official Validated,Government purpose reserve,-42.921389,170.744444,0,0,5
10635,Shearwater Glacier,Official Assigned,Glacier,-77.316667,166.516667,0,0,2
5365,Shearwater Stream,Official Assigned,Stream,-42.166397,173.731438,0,0,2
10636,Sheathbill Glacier,Official Assigned,Glacier,-77.311667,166.600000,0,0,2
5366,Sheathknife Bay,Official Assigned,Bay,-47.217903,167.657631,0,0,2
9437,Shedwood Bush Scenic Reserve,Official Validated,scenic reserve,-41.384722,172.830000,0,0,4
39794,Sheedy Creek,Unofficial Recorded,Stream,-42.775194,171.241000,0,0,2
13340,Sheehan Glacier,Official Validated,Glacier,-71.083333,162.400000,0,0,2
5367,Sheehan Stream,Official Assigned,Stream,-37.724544,175.864027,0,0,2
13341,Sheehan Tableland,Official Validated,Plateau,-73.016667,162.300000,0,0,2
39795,Sheehey Lake,Unofficial Recorded,Lake,-45.156944,169.280611,0,0,2
39796,Sheep Creek,Official Approved,Stream,-40.889528,172.364480,0,0,2
39797,Sheep Gully,Unofficial Recorded,Valley,-41.252528,174.672750,0,0,2
39798,Sheep Hill Island,Unofficial Recorded,Place,-41.367333,175.127278,0,0,3
39799,Sheep Point,Unofficial Recorded,Point,-41.017889,173.814028,0,0,2
5368,Sheepskin Creek,Official Assigned,Stream,-44.770852,169.288354,0,0,2
50792,Sheepskin Creek,Unofficial Replaced,Stream,-44.376206,169.197420,0,0,2
39803,Sheepwash Creek,Unofficial Recorded,Stream,-45.867389,168.080972,0,0,2
39804,Sheepwash Creek,Unofficial Recorded,Stream,-45.709583,168.603389,0,0,2
39802,Sheepwash Creek,Unofficial Recorded,Stream,-45.528111,170.164306,0,0,2
39805,Sheepwash Creek,Unofficial Recorded,Stream,-44.906833,170.562944,0,0,2
39806,Sheepy Creek,Official Approved,Stream,-40.878720,172.726748,0,0,2
39807,Sheepyard Creek,Unofficial Recorded,Stream,-44.511889,168.786944,0,0,2
5369,Sheepyard Terrace,Official Assigned,Flat,-44.920123,168.617177,0,0,2
39808,Sheer Spur,Unofficial Recorded,Ridge,-44.180750,168.726861,0,0,2
39809,Sheerdown Hills,Unofficial Recorded,Range,-44.707889,167.901667,0,0,2
39810,Sheerdown Peak,Unofficial Recorded,Hill,-44.699139,167.938861,0,0,2
39811,Sheerwall Creek,Unofficial Recorded,Stream,-45.325333,167.578444,0,0,2
39812,Sheffield,Unofficial Recorded,Locality,-43.388611,172.022278,0,0,1
9438,Sheffield Recreation Reserve,Official Validated,recreation reserve,-43.386389,172.011944,0,0,3
39813,Sheila Glacier,Unofficial Recorded,Glacier,-43.592250,170.123417,0,0,2
9439,Shek Harn Historic Reserve,Official Validated,historic reserve,-45.900556,170.412222,0,0,4
5370,Shelf Glacier,Official Assigned,Glacier,-43.185679,170.932479,0,0,2
39814,Shell Bay,Unofficial Recorded,Bay,-43.834694,173.085222,0,0,2
39815,Shell Creek,Unofficial Recorded,Stream,-44.013778,169.527833,0,0,2
13342,Shell Glacier,Official Validated,Glacier,-77.261115,166.413904,0,0,2
39816,Shellbacks Beach,Unofficial Recorded,Place,-45.273944,169.384861,0,0,2
39817,Shelly Bay,Unofficial Recorded,Bay,-36.877917,175.006806,0,0,2
50793,Shelly Bay,Unofficial Replaced,Bay,-43.621601,172.760403,0,0,2
39819,Shelly Bay,Unofficial Recorded,Bay,-37.466528,175.969667,0,0,2
39818,Shelly Bay,Unofficial Recorded,Bay,-41.296722,174.814222,0,0,2
39820,Shelly Beach,Unofficial Recorded,Locality,-36.570222,174.376889,0,0,2
5371,Shelly Lynn,Official Assigned,Stream,-36.971321,174.610130,0,0,2
39821,Shelly Park,Unofficial Recorded,Suburb,-36.907139,174.942861,0,0,2
39822,Shelly Park Beach,Unofficial Recorded,Beach,-36.909944,174.952667,0,0,3
14792,Shelter Basin,Unofficial Recorded,Basin,-45.265333,166.900000,0,0,2
39823,Shelter Cove,Unofficial Recorded,Bay,-45.794889,166.542500,0,0,2
5372,Shelter Cove,Official Assigned,Bay,-45.377620,167.098846,0,0,2
39824,Shelter Hollow,Unofficial Recorded,Valley,-43.785250,169.890889,0,0,2
39825,Shelter Islands,Unofficial Recorded,Island,-45.269056,166.888750,0,0,2
39827,Shelter Point,Unofficial Recorded,Point,-47.096667,168.219333,0,0,2
39826,Shelter Point,Unofficial Recorded,Point,-45.879333,167.424556,0,0,2
49484,Shelter Point,Unofficial Recorded,Point,-50.815430,166.211420,0,0,2
39828,Shelter Point,Unofficial Recorded,Point,-45.111306,167.783750,0,0,2
39829,Shelter Ravine,Unofficial Recorded,Valley,-44.099139,169.026889,0,0,2
39830,Shelter Rock Basin,Unofficial Recorded,Basin,-41.379750,172.296083,0,0,3
39831,Sheltered Bay,Unofficial Recorded,Bay,-35.545472,174.469472,0,0,2
39832,Shenandoah,Unofficial Recorded,Locality,-41.865639,172.254667,0,0,1
39833,Shenandoah River,Unofficial Recorded,Stream,-41.988722,172.218361,0,0,2
39834,Shenandoah River East Branch,Unofficial Recorded,Stream,-42.007361,172.247306,0,0,4
39835,Shenandoah River North Branch,Unofficial Recorded,Stream,-42.002806,172.247417,0,0,4
39836,Shenandoah River South Branch,Unofficial Recorded,Stream,-42.011833,172.240194,0,0,4
39837,Shenandoah Saddle,Unofficial Recorded,Pass,-42.026528,172.243500,0,0,2
9441,Shenandoah Scenic Reserve,Official Validated,scenic reserve,-41.878056,172.237500,0,0,3
11740,Shenk Peak,Official Validated,Hill,-85.183333,185.250000,0,0,2
39838,Shepards Gully,Unofficial Recorded,Valley,-41.276167,174.663083,0,0,2
39839,Shepherd Creek,Unofficial Recorded,Stream,-45.414917,168.415472,0,0,2
39840,Shepherd Gully,Unofficial Recorded,Valley,-46.034111,169.819111,0,0,2
39841,Shepherd Saddle,Unofficial Recorded,Pass,-45.429139,168.393139,0,0,2
39842,Shepherd Stream,Unofficial Recorded,Stream,-45.902472,169.957917,0,0,2
39849,Shepherds Creek,Unofficial Recorded,Stream,-45.164833,169.759694,0,0,2
39851,Shepherds Creek,Unofficial Recorded,Stream,-45.298333,170.247750,0,0,2
39845,Shepherds Creek,Unofficial Recorded,Stream,-44.929722,169.417556,0,0,2
39846,Shepherds Creek,Unofficial Recorded,Stream,-45.202361,169.244472,0,0,2
39843,Shepherds Creek,Unofficial Recorded,Stream,-46.047694,167.839639,0,0,2
39852,Shepherds Creek,Unofficial Recorded,Stream,-45.256889,170.680972,0,0,2
39844,Shepherds Creek,Unofficial Recorded,Stream,-45.146750,169.124750,0,0,2
39850,Shepherds Creek,Unofficial Recorded,Stream,-45.252250,170.066278,0,0,2
39848,Shepherds Creek,Unofficial Recorded,Stream,-44.877222,169.738306,0,0,2
39847,Shepherds Creek,Unofficial Recorded,Stream,-44.460500,170.157194,0,0,2
39853,Shepherds Flat,Unofficial Recorded,Flat,-45.212167,169.250639,0,0,2
39854,Shepherds Gully,Unofficial Recorded,Valley,-45.025306,171.013389,0,0,2
9442,Shepherds Hut and Stony Creek Wildlife Management Reserve,Official Validated,Government purpose reserve,-45.900556,170.412222,0,0,8
39857,Shepherds Hut Creek,Unofficial Recorded,Stream,-45.226556,170.163389,0,0,3
39858,Shepherds Hut Creek,Unofficial Recorded,Stream,-45.600333,169.818583,0,0,3
39856,Shepherds Hut Creek,Unofficial Recorded,Stream,-44.783833,169.933972,0,0,3
39855,Shepherds Hut Creek,Unofficial Recorded,Stream,-44.912806,168.432583,0,0,3
39859,Shepherds Pass,Unofficial Recorded,Pass,-44.604222,168.406111,0,0,2
5373,Shepherds Terrace,Official Assigned,Flat,-44.834039,168.716327,0,0,2
10637,Sheppard Crater,Official Assigned,Crater,-77.800000,166.833333,0,0,2
39860,Sheppards Hill,Unofficial Recorded,Hill,-45.840361,170.678222,0,0,2
5374,Shepperds Stream,Official Assigned,Stream,-41.056976,175.262103,0,0,2
39861,Sherenden,Unofficial Recorded,Locality,-39.503333,176.574139,0,0,1
39862,Sheridan Creek,Unofficial Recorded,Stream,-40.894694,175.224833,0,0,2
39863,Sherman Stream,Unofficial Recorded,Stream,-35.016389,173.717111,0,0,2
39864,Sherry River,Unofficial Recorded,Stream,-41.472944,172.704944,0,0,2
10638,Sherve Peak,Official Assigned,Hill,-77.516667,168.766667,0,0,2
11741,Sherwin Peak,Official Validated,Hill,-82.616667,161.800000,0,0,2
39865,Sherwood,Unofficial Recorded,Locality,-43.748583,171.823111,0,0,1
5375,Sherwood Range,Official Assigned,Range,-43.796768,170.798736,0,0,2
39866,Sherwood Rise,Unofficial Recorded,Suburb,-35.750889,174.361944,0,0,2
39867,Sherwood Stream,Unofficial Recorded,Stream,-45.827639,169.278944,0,0,2
39868,Shiel Burn,Unofficial Recorded,Stream,-44.662278,168.721611,0,0,2
39869,Shiel Hill,Unofficial Recorded,Suburb,-45.889972,170.537556,0,0,2
9443,Shield's Flat Stone Walls Historic Reserve,Official Validated,historic reserve,-40.848056,175.232222,0,0,6
13343,Shield Nunatak,Official Validated,Ice Feature,-74.550000,164.500000,0,0,2
39870,Shiels Creek,Unofficial Recorded,Stream,-43.620111,169.943250,0,0,2
39871,Shiels Peak,Unofficial Recorded,Hill,-43.606889,169.958056,0,0,2
5376,Shift Creek,Official Assigned,Stream,-41.890672,172.787733,0,0,2
39872,Shifton Stream,Unofficial Recorded,Stream,-43.168944,172.067472,0,0,2
11742,Shimmering Icefield,Official Validated,Ice Feature,-76.666667,159.733333,0,0,2
39873,Shin River,Unofficial Recorded,Stream,-41.908639,173.669667,0,0,2
5377,Shine Falls,Official Assigned,Waterfall,-39.102821,176.851614,0,0,2
39875,Shiner Brook,Official Approved,Stream,-40.906500,172.342918,0,0,2
39876,Shingle Creek,Unofficial Recorded,Locality,-45.421111,169.281361,0,0,2
39878,Shingle Creek,Unofficial Recorded,Stream,-42.171389,172.233500,0,0,2
39877,Shingle Creek,Unofficial Recorded,Stream,-45.428444,169.262833,0,0,2
5378,Shingle Hill,Official Assigned,Hill,-43.423150,171.434399,0,0,2
39879,Shingle Hill,Unofficial Recorded,Hill,-44.147806,169.787833,0,0,2
39880,Shingle Hill,Unofficial Recorded,Hill,-42.894583,172.049972,0,0,2
39881,Shingle Peak,Unofficial Recorded,Hill,-41.958167,173.346000,0,0,2
39882,Shingle Point,Unofficial Recorded,Point,-41.091083,174.789306,0,0,2
39883,Shingle Slip Knob,Unofficial Recorded,Hill,-40.839944,175.400278,0,0,3
5379,Shingle Stream,Official Assigned,Stream,-42.724818,172.537503,0,0,2
39884,Shingle Stream,Unofficial Recorded,Stream,-41.698750,173.098556,0,0,2
39885,Shingle Top,Unofficial Recorded,Hill,-43.983722,169.543250,0,0,2
39886,Shingley Stream,Unofficial Recorded,Stream,-41.777944,173.393639,0,0,2
39887,Shingly Creek,Unofficial Recorded,Stream,-44.736889,168.674944,0,0,2
39888,Shingly Creek,Unofficial Recorded,Stream,-43.317167,171.207889,0,0,2
5380,Shingly Creek,Official Assigned,Stream,-45.241206,170.455514,0,0,2
5381,Shingly Stream,Official Assigned,Stream,-42.747347,173.341655,0,0,2
5382,Shingly Stream,Official Assigned,Stream,-43.435207,170.882097,0,0,2
39889,Shining Water,Unofficial Recorded,Stream,-44.088806,169.171583,0,0,2
11743,Ship Cone,Official Validated,Hill,-76.666667,159.583333,0,0,2
7438,Ship Cone/Ōtaupiri,Official Altered,Hill,-46.064384,168.782876,1,0,2
9444,Ship Cove Historic Reserve,Official Validated,historic reserve,-41.098889,174.228333,0,0,4
39890,Ship Creek,Unofficial Recorded,Stream,-43.769222,169.162722,0,0,2
11744,Ship Nunatak,Official Validated,Ice Feature,-71.066667,159.833333,0,0,2
39891,Ship Ridge,Unofficial Recorded,Ridge,-45.614389,170.501500,0,0,2
5383,Ship Spur,Official Assigned,Ridge,-42.601525,172.736692,0,0,2
50794,Ship Spur Stream,Unofficial Replaced,Stream,-42.590148,172.745206,0,0,3
39892,Shipbuilders Cove,Unofficial Recorded,Bay,-47.215528,167.605000,0,0,2
13344,Shipley Glacier,Official Validated,Glacier,-71.433333,169.200000,0,0,2
49108,Shipley Glacier Tongue,Unofficial Recorded,Glacier,-71.416667,169.200000,0,0,3
14793,Shipley Seamount,Unofficial Recorded,Guyot,-41.800000,180.480000,0,0,2
39893,Shipowner Ridge,Unofficial Recorded,Ridge,-44.365806,168.676361,0,0,2
11745,Shipton Ridge,Official Validated,Ridge,-76.666667,159.850000,0,0,2
39894,Shipwreck Bay,Unofficial Recorded,Bay,-35.177361,173.119639,0,0,2
49376,Shipwreck Moraine,Unofficial Recorded,Rock,-76.850000,161.783333,1,0,1
14794,Shirase Bank,Unofficial Recorded,Bank,-76.666667,202.000000,0,0,2
13345,Shirase Coast,Official Validated,Coast Feature,-78.500000,202.000000,0,0,2
39895,Shirley,Unofficial Recorded,Suburb,-43.502833,172.659528,0,0,1
39896,Shirley Falls,Unofficial Recorded,Waterfall,-45.047972,167.253778,0,0,2
5384,Shirley Lake,Official Assigned,Lake,-45.067592,167.249566,0,0,2
5385,Shirley Stream,Official Assigned,Stream,-43.504756,172.656071,0,0,2
39897,Shiver Creek,Unofficial Recorded,Stream,-44.072889,169.024306,0,0,2
39899,Shoal Bay,Unofficial Recorded,Bay,-36.811389,174.762194,0,0,2
39898,Shoal Bay,Unofficial Recorded,Bay,-42.707083,172.184083,0,0,2
39900,Shoal Bay,Unofficial Recorded,Bay,-36.320000,175.490167,0,0,2
39901,Shoal Cove,Unofficial Recorded,Bay,-45.316250,167.183917,0,0,2
49610,Shoal Point,Unofficial Recorded,Point,-52.550000,169.150000,0,0,2
39902,Shoal Point,Unofficial Recorded,Point,-45.980556,166.562444,0,0,2
11746,Shockley Bluff,Official Validated,Cliff,-73.366667,164.933333,0,0,2
39903,Shoe Island (Motuhoa),Unofficial Recorded,Island,-36.997028,175.906167,1,0,2
11747,Shoemaker Glacier,Official Validated,Glacier,-73.783333,164.750000,0,0,2
39904,Shoering Spur,Unofficial Recorded,Ridge,-41.986778,173.726750,0,0,2
5386,Sholl Stream,Official Assigned,Stream,-45.575373,167.227535,0,0,2
39905,Shooting Creek,Unofficial Recorded,Stream,-42.855361,170.925444,0,0,2
39906,Short Bay,Unofficial Recorded,Bay,-46.407417,169.793639,0,0,2
39907,Short Burn,Unofficial Recorded,Stream,-45.220500,168.660611,0,0,2
39908,Short Reef Point,Unofficial Recorded,Point,-43.859722,173.045861,0,0,3
39909,Short Spur,Unofficial Recorded,Ridge,-45.395917,168.504278,0,0,2
39910,Short Spur,Unofficial Recorded,Ridge,-44.835000,170.028833,0,0,2
39911,Short Spur Creek,Unofficial Recorded,Stream,-44.694278,169.547917,0,0,3
39912,Shortcut Creek,Unofficial Recorded,Stream,-44.067806,169.390083,0,0,2
39913,Shorts Hill,Unofficial Recorded,Hill,-46.437556,169.281194,0,0,2
39914,Shot Creek,Official Approved,Stream,-40.716556,172.422833,0,0,2
39915,Shotover River,Unofficial Recorded,Stream,-44.604194,168.659750,0,0,2
39916,Shotover Saddle,Unofficial Recorded,Pass,-44.523000,168.682611,0,0,2
50795,Shott Stream,Unofficial Replaced,Stream,-45.575373,167.227535,0,0,2
39917,Shoulder Hill,Unofficial Recorded,Hill,-44.703944,167.832444,0,0,2
39918,Shoulder Knob,Unofficial Recorded,Hill,-40.824806,175.342444,0,0,2
13346,Shoulder Mountain,Official Validated,Hill,-76.613378,162.136738,0,0,2
39919,Shovel Flat,Unofficial Recorded,Flat,-44.454333,168.664833,0,0,2
39920,Shroders Creek,Unofficial Recorded,Stream,-41.985694,172.873667,0,0,2
10639,Shulman Peak,Official Assigned,Hill,-77.309167,161.375000,0,0,2
13347,Shults Peninsula,Official Validated,Peninsula,-78.866667,162.650000,0,0,2
13348,Shultz Peak,Official Validated,Hill,-76.166667,160.850000,0,0,2
39921,Shy Lake,Unofficial Recorded,Lake,-45.601750,166.886694,0,0,2
5387,Sibbald Knobs,Official Assigned,Hill,-43.653042,170.533803,0,0,2
5388,Sibbald Range,Official Assigned,Range,-43.533770,170.572119,0,0,2
39922,Sibbalds Island,Unofficial Recorded,Place,-43.666278,170.508917,0,0,2
39924,Siberia,Unofficial Recorded,Hill,-41.363222,175.360556,0,0,1
39923,Siberia,Unofficial Recorded,Hill,-44.711139,168.799056,0,0,1
39925,Siberia Creek,Unofficial Recorded,Stream,-45.197667,170.441139,0,0,2
39926,Siberia Ford,Unofficial Recorded,Ford,-42.635750,173.343944,0,0,2
39927,Siberia Hill,Unofficial Recorded,Hill,-45.162000,170.528500,0,0,2
39928,Siberia Saddle,Unofficial Recorded,Pass,-44.117806,169.030917,0,0,2
9445,Siberia Scenic Reserve,Official Validated,scenic reserve,-39.706389,175.469722,0,0,3
39930,Siberia Stream,Unofficial Recorded,Stream,-37.152611,175.786500,0,0,2
5389,Siberia Stream,Official Assigned,Stream,-41.871031,173.061350,0,0,2
5390,Siberia Stream,Official Assigned,Stream,-44.182842,169.042756,0,0,2
5391,Siberia Valley,Official Assigned,Valley,-44.186618,169.044906,0,0,2
5392,Sibson Bay,Official Assigned,Bay,-35.970260,174.709077,0,0,2
39932,Sibyl Peak,Unofficial Recorded,Hill,-43.630972,170.066111,0,0,2
11748,Sickle Nunatak,Official Validated,Ice Feature,-71.533333,161.950000,0,0,2
11749,Sickle Ridge,Official Validated,Ridge,-78.016667,162.166667,0,0,2
10640,Side Crater,Official Assigned,Crater,-77.533333,167.150000,0,0,2
11750,Siders Bluff,Official Validated,Cliff,-73.216667,162.683333,0,0,2
39933,Sidey Stream,Unofficial Recorded,Stream,-45.615306,170.272389,0,0,2
13349,Siege Dome,Official Validated,Hill,-84.266667,172.366667,0,0,2
5393,Siege Glacier,Official Assigned,Glacier,-43.268670,170.535546,0,0,2
11751,Siegfried Peak,Official Validated,Hill,-77.566667,161.766667,0,0,2
11752,Siegmund Peak,Official Validated,Hill,-77.583333,161.766667,0,0,2
5394,Sigley Creek,Official Assigned,Stream,-40.898126,173.006954,0,0,2
39934,Sigley Falls,Unofficial Recorded,Waterfall,-39.357722,175.502806,0,0,2
11753,Siglin Rocks,Official Validated,Rock,-74.183333,244.900000,0,0,2
9446,Sign Of The Packhorse Scenic Reserve,Official Validated,scenic reserve,-43.700833,172.705556,0,0,6
39935,Signal Hill,Unofficial Recorded,Hill,-45.116528,168.456417,0,0,2
39936,Signal Hill,Unofficial Recorded,Hill,-45.850000,170.559556,0,0,2
39937,Signal Ridge,Unofficial Recorded,Ridge,-43.995444,169.461667,0,0,2
9447,Signal Station Road Recreation Reserve,Official Validated,recreation reserve,-35.540556,173.376389,0,0,5
49471,Signboard Point,Unofficial Recorded,Point,-50.674694,166.191251,0,0,2
49109,Sigrid Pond,Unofficial Recorded,Lake,-77.700000,161.566667,0,0,2
39938,Sika Saddle,Unofficial Recorded,Pass,-39.085861,176.267889,0,0,2
39939,Silberhorn,Unofficial Recorded,Hill,-43.571694,170.157639,0,0,1
39940,Silcock Creek,Unofficial Recorded,Stream,-42.064722,172.054889,0,0,2
14795,Silent I Seamount,Unofficial Recorded,Knoll,-34.975000,179.283333,0,1,2
